itemLabel,universeLabel
Hector Fawley,Harry Potter
Grand Vizier,Marvel
Grand Vizier,Earth-616
Seidring,Marvel
Seidring,Earth-616
Ula,Marvel
Ula,Earth-616
Magrat,Marvel
Magrat,Earth-616
Kroda,Marvel
Kroda,Earth-616
Desmond Miles,Assassin's Creed
Sokka,World of Avatar
Anakin Solo,Star Wars
Angeal Hewley,Final Fantasy
Bat-Mite,DC
Archie Johnson,CSI
Genesis Rhapsodos,Final Fantasy
Genesis Rhapsodos,Final Fantasy
Aginor,The Wheel of Time
Spencer Shay,iCarly
Cologne,Ranma ½
Havelock Vetinari,Discworld
Gaston,Beauty and the Beast
Ivan Ivanovitch Sakharine,Tintin
Android 18,Dragon Ball
Uncle Ben,Marvel
Uncle Ben,Earth-616
Hikaru Gosunkugi,Ranma ½
Osangar,The Wheel of Time
Lorraine Baines McFly,Hill Valley fictive
Semirhage,The Wheel of Time
Geriatrix,Asterix
Dawn Summers,Buffyverse
Ibac,DC
Herbert Powell,The Simpsons
Hawkman,DC
Philip Swift,Pirates of the Caribbean
Faith,Buffyverse
Steve Trevor,DC
Miles Dyson,Terminator
Mole Man,Marvel
Mole Man,Earth-616
Yukiri,The Wheel of Time
Aunt Em,Oz
Alisa Selezneva,World of Alisa Selezneva
Joruus Cbaoth,Star Wars
Kaggi-Karr,Magic Land
Askeladden,Nordic folklore
Andrew Quick,Multiverse
Habbakuk,Dragonlance
Bao Xu,Water Margin
Cheng Kuang,The Romance of the Three Kingdoms
Cai Fu,Water Margin
Alexander Smollett,Treasure Island
Carter Kane,Camp Half-Blood chronicles
Deng Yuanjue,Water Margin
Aro,Twilight
Dedalus Diggle,Harry Potter
Grogan Stump,Harry Potter
Herbert Beery,Harry Potter
Joseph Schwartz,Foundation
Hakan Brakan,Sune
Kabraxis,Diablo
Ozzik Sturn,Star Wars
Jiao Ting,Water Margin
Mr. Granger,Harry Potter
Ithaqua,Cthulhu Mythos
Zsinj,Star Wars
Fistandantilus,Dragonlance
Lord John Roxton,Whoniverse
Margaret White,Multiverse
Chunyu Dao,The Romance of the Three Kingdoms
Pang Wanchun,Water Margin
Peter Brown,Oz
Rintrah,William Blake's mythology
Rita Desjardin,Multiverse
Fluttershy,My Little Pony G4-G5
Bdg,DC
Scootaloo,My Little Pony G4-G5
Rainbow Dash,My Little Pony G4-G5
Pound Cake,My Little Pony G4-G5
Spitfire,My Little Pony G4-G5
Daring Do,My Little Pony G4-G5
Flash,Zootopia
Landlady,Zootopia
Priscilla,Zootopia
Captain Amelia,Treasure Planet
Bow Hothoof,My Little Pony G4-G5
Windy Whistles,My Little Pony G4-G5
King Sombra,My Little Pony G4-G5
Bulk Biceps,My Little Pony G4-G5
Hoops,My Little Pony G4-G5
Master Shifu,Kung Fu Panda
Blake Belladonna,RWBY
Kali Belladonna,RWBY
Chameleon,Teenage Mutant Ninja Turtles
Louie,Talespin
Porter,Animal Crossing
Nat,Animal Crossing
Chip,Animal Crossing
Talking chicken,Dreadfully Titled Story
Ilia Amitola,RWBY
Ape Political,JrEg
Brooke,Ice Age
Gladys,Ice Age
Fungus,Ice Age
Cluckingsworth,Teenage Mutant Ninja Turtles
Bigfoot,Teenage Mutant Ninja Turtles
Harcourt Mudd,Star Trek
Holden McNeil,View Askewniverse
Man-Ape,Marvel
Jack B. Quick,Wildstorm
Jamis,Dune
Jonas Harrow,Marvel
Julius Caesar,Asterix
Jules Desmarets,The human comedy
Killer Bee,Naruto
Watziznehm,Asterix
Kol Skywalker,Star Wars
The Calculator,DC
Lady Dudley,The human comedy
Latraviata,Asterix
Leo Valdez,Camp Half-Blood chronicles
Violet Parr,The Incredibles
Leon Prunelle,of Spirou & Fantasio
Lyam conDoin,The Riftwar
Madame de Serisy,The human comedy
Black Mamba,Marvel
Jolyon Wagg,Tintin
Marin Eagle,Saint Seiya
Maitre Cruchot,The human comedy
Owzat,Asterix
Colonel Sponsz,Tintin
Netan,Stargate
Q3348577,Asterix
Pamela Barnes,Supernatural
Pauline Gaudin de Witschnau,The human comedy
Pinako Rockbell,Fullmetal Alchemist
Tiffany Aching,Discworld
Princesse de Blamont-Chauvry,The human comedy
Richard Ames,Metal Gear
Guy Gardner,DC
Sailor Jupiter,Sailor Moon
Chibiusa,Sailor Moon
Kyle Rayner,DC
Boodikka,DC
Kilowog,DC
Tomar-Tu,DC
Jack T. Chance,DC
Abin Sur,DC
Salaak,DC
Lar Gand,DC
Isamot Kol,DC
Graf Toren,DC
Sailor Uranus,Sailor Moon
Sailor Neptune,Sailor Moon
Sodam Yat,DC
Ungoliant,Tolkien
Shelob,Tolkien
Tomar-Re,DC
Ganthet,DC
Hal Jordan,DC
Mogo,DC
Jade,DC
John Stewart,DC
Arisia Rrab,DC
Chp,DC
Flodo Span,DC
Gnort,DC
Green Man,DC
Katma Tui,DC
KeHaan,DC
Kreon,DC
Medphyll,DC
Raker Qarrigat,DC
Rond Vidar,DC
Naruto Uzumaki,Naruto
Konan,Naruto
Ash Ketchum,Pokémon
Frank Archer,Fullmetal Alchemist
Sailor Mercury,Sailor Moon
Renji Abarai,Bleach
Stitch,Lilo & Stitch
Asuma Sarutobi,Naruto
Deidara,Naruto
Nagato,Naruto
Kiba Inuzuka,Naruto
Hinata Hyuga,Naruto
Ichigo Kurosaki,Bleach
Krillin,Dragon Ball
Goten,Dragon Ball
Sailor Mars,Sailor Moon
Reimu Hakurei,Touhou Project
James,Pokémon
Jiraiya,Naruto
Rey Za Burrel,Cosmic Era
Jinbe,One Piece
Bellamy,One Piece
Zoey,Pokémon
Shinji Ikari,Neon Genesis Evangelion
Mayuri Kurotsuchi,Bleach
Sailor Galaxia,Sailor Moon
Gary Oak,Pokémon
Shenron,Dragon Ball
Donquixote Doflamingo,One Piece
Sasuke Sarugakure,Ranma ½
Tobirama Senju,Naruto
Szayel Aporro Granz,Bleach
Yoruichi Shihoin,Bleach
Portgas D. Ace,One Piece
Dende,Dragon Ball
Morgan,One Piece
Monkey D. Garp,One Piece
Raditz,Dragon Ball
Asguiaro Ebern,Bleach
Gladius,One Piece
Shinichi Sakurai,Uzaki-chan Wants to Hang Out!
Ami Asai,Uzaki-chan Wants to Hang Out!
Itsuhito Sakaki,Uzaki-chan Wants to Hang Out!
Fujio Uzaki,Uzaki-chan Wants to Hang Out!
Rin Tsubokura,Bleach
Loly Aivirrne,Bleach
Franceska Mila Rose,Bleach
Secelia Dote,Ad Stella
Lilique Kadoka Lipati,Ad Stella
Belmeria Winston,Ad Stella
Kalego Naberius,Welcome to Demon School! Iruma-kun
Kerori Crocell,Welcome to Demon School! Iruma-kun
Buffalo,One Piece
Tamiya Gantetsusai,Hell's Paradise: Jigokuraku
Miyo Murosaki,Onimai: I'm Now Your Sister!
Laiya,Kimba the White Lion
Yamada Asaemon Senta,Hell's Paradise: Jigokuraku
Wolverine,Marvel
Wolverine,Earth-616
The Joker,DC
Gaara,Naruto
Amuro Ray,Universal Century
Sosuke Aizen,Bleach
Yasutora Sado,Bleach
Storm,Marvel
Storm,Earth-616
Madara Uchiha,Naruto
Roronoa Zoro,One Piece
Action Mask,Crayon Shin-chan
Sailor Pluto,Sailor Moon
Edward Elric,Fullmetal Alchemist
Lalah Sune,Universal Century
Izuru Kira,Bleach
Dawn,Pokémon
Franky,One Piece
Cream the Rabbit,Sonic the Hedgehog
Queen Serenity,Sailor Moon
Gluttony,Fullmetal Alchemist
Pegasus Tenma,Saint Seiya
Tien Shinhan,Dragon Ball
Dearka Elsman,Cosmic Era
Shunsui Kyoraku,Bleach
Mr. Satan,Dragon Ball
Kai,Dragon Ball
Tailmon,Digimon
Nefertari Vivi,One Piece
Sniff,Moomin world
Batman,DC
Dr. Gero,Dragon Ball
Alone,Saint Seiya
Shinn Asuka,Cosmic Era
Ginkaku,Saiyuki
Gyumaoh,Saiyuki
Karin,Naruto
Keel Lorenz,Neon Genesis Evangelion
Koumyou Sanzo,Saiyuki
Lin Yao,Fullmetal Alchemist
Flay Allster,Cosmic Era
David Martinez,Cyberpunk
Akihiko Asai,Uzaki-chan Wants to Hang Out!
Soranik Natu,DC
Stel,DC
Turytt,DC
Simon Baz,DC
Amanita,DC
Bdg,DC
Laira,DC
Aa,DC
Vath Sarn,DC
Kirt Niedrigh,DC
Galius Zed,DC
Jessica Cruz,DC
Cranky Doodle Donkey,My Little Pony G4-G5
Matilda,My Little Pony G4-G5
Shayera Hol,DC
Sharon Parker,DC
Shayera Thal,DC
Green Loontern,DC
Nutsy,Blinky Bill
Mrs. Bill,Blinky Bill
Mr. Bill,Blinky Bill
Blinky Bill,Blinky Bill
Mrs. Koala,Blinky Bill
Torgal,Final Fantasy
Sody Pop,Chikn Nuggit
Sassparilla,Chikn Nuggit
Mr. Koala,Blinky Bill
Nigel,The Wild
Walter Wombat,Blinky Bill
Mr. Koala,Blinky Bill
Mrs. Koala,Blinky Bill
Retsuko,Aggretsuko
Crash,Ice Age
Eddie,Ice Age
Cherry Berry,My Little Pony
Princess Leia,Star Wars
Princess Leia,Star Wars
Katherine Pulaski,Star Trek
Superman,DC
Li Kui,Water Margin
Bilbo Baggins,Tolkien
Professor Moriarty,Sherlock Holmes
Gurney Halleck,Dune
Watcher in the Water,Tolkien
Shaddam Corrino IV,Dune
Oswald Bastable,Multiverse
Snork,Moomin world
Hikaru Sulu,Star Trek
Siri Tachi,Star Wars
Han De,The Romance of the Three Kingdoms
Jacob Black,Twilight
James Potter,Harry Potter
Eeth Koth,Star Wars
William Riker,Star Trek
Tsathoggua,Cthulhu Mythos
Jake Chambers,Multiverse
Worf,Star Trek
HAL 9000,Space Odyssey
Bull Demon King,Journey to the West
Zhou Tong,Water Margin
Zhang Qing,Water Margin
Cedric Diggory,Harry Potter
Peng Qi,Water Margin
Xiao Rang,Water Margin
Hao Siwen,Water Margin
Zhang Heng,Water Margin
Zhu Wu,Water Margin
Lu Fang,Water Margin
Guo Sheng,Water Margin
Meng Tan,The Romance of the Three Kingdoms
E Huan,The Romance of the Three Kingdoms
Gou An,The Romance of the Three Kingdoms
Shi Yong,Water Margin
Huangfu Duan,Water Margin
Duan Jingzhu,Water Margin
Tang Long,Water Margin
Yig,Cthulhu Mythos
Bright Noa,Universal Century
Trillian,The Hitchhiker's Guide to the Galaxy
Wu Anguo,The Romance of the Three Kingdoms
Hu Ban,The Romance of the Three Kingdoms
Jia Hua,The Romance of the Three Kingdoms
Shaak Ti,Star Wars
Shaak Ti,Star Wars
Tanis Half-Elven,Dragonlance
Gong Zhi,The Romance of the Three Kingdoms
Gilad Pellaeon,Star Wars
Dors Venabili,Foundation
Cleon I,Foundation
Accolon,Arthurian
Barliman Butterbur,Tolkien
Gilderoy Lockhart,Harry Potter
Wutugu,The Romance of the Three Kingdoms
Murtagh,The Inheritance Cycle
Virudhaka,Journey to the West
Meng You,The Romance of the Three Kingdoms
Ungoliant,Tolkien
Narcissa Malfoy,Harry Potter
Pomona Sprout,Harry Potter
Barty Crouch,Harry Potter
Sidewinder,Marvel
Yun,Star Wars
Tortuous Convolvulus,Asterix
Turak,The Wheel of Time
Holiday,DC
Minister Blizzard,DC
Uno Nomesta,The Wheel of Time
Winston,Highlander
Yu Fa An,Ryanverse
Zayne Carrick,Star Wars
A,Naruto
Amadeus Arkham,DC
Skyla,Pokémon
Blind Al,Marvel
Bruce Wayne,DC
Captain Paragon,DC
Verin Mathwin,The Wheel of Time
Chiyo,Naruto
The Crimson Chin,The Fairly OddParents
Cancer Deathtoll (solo en el spin off Episode G Assasins),Saint Seiya
Dobraine Taborwin,The Wheel of Time
Drake,Pokémon
Elfman Strauss,Fairy Tail
Rose Granger-Weasley,Harry Potter
Ox-King,Dragon Ball
Zommari Leroux,Bleach
Nando,Pokémon
Laughing Man,World of Ghost in the Shell
Chang Wufei,After Colony
Erza Scarlet,Fairy Tail
Officer Jenny,Pokémon
Aaroniero Arruruerie,Bleach
Shisui Uchiha,Naruto
Tsurara Shirayuki,Rosario + Vampire
Krieg,One Piece
Yui Ikari,Neon Genesis Evangelion
Mikan Yuki,To Love Ru
Yukito Tsukishiro,Cardcaptor Sakura
Super Sonic,Sonic the Hedgehog
Tsunade,Naruto
Kai Shiden,Universal Century
Katejina Loos,Universal Century
Jerid Messa,Universal Century
Sleggar Law,Universal Century
Harry Ord,Correct Century
Fa Yuiry,Universal Century
Lila Milla Rira,Universal Century
Rosamia Badam,Universal Century
Captain Ginyu,Dragon Ball
Coyote Starrk,Bleach
Tenjiro Kirinji,Bleach
Ouetsu Nimaiya,Bleach
Genma Shiranui,Naruto
Kyosuke Kosaka,Oreimo
Saori Makishima,Oreimo
Ruri Goko,Oreimo
Shu,Dragon Ball
Jellal Fernandes,Fairy Tail
Yuno Gasai,Future Diary
Gine,Dragon Ball
Eren Yeager,Attack on Titan
Meiling Li,Cardcaptor Sakura
Reno,Final Fantasy
Reno,Final Fantasy
Aoba Yamashiro,Naruto
Scratchmen Apoo,One Piece
Kaido,One Piece
Momoshiki Otsutsuki,Naruto
Superintendent Battle,Agatha Christie's fictional
Gellert Grindelwald,Harry Potter
Samantha Wildman,Star Trek
Maxim Kammerer,Noon
Horace Slughorn,Harry Potter
Gawyn Trakand,The Wheel of Time
Petunia Dursley,Harry Potter
Xenophilius Lovegood,Harry Potter
Anakin Solo,Star Wars
Aginor,The Wheel of Time
Ezri Dax,Star Trek
Havelock Vetinari,Discworld
Toto,Oz
Osangar,The Wheel of Time
Semirhage,The Wheel of Time
MRess,Star Trek
Coralie,The human comedy
Guaire Amalasan,The Wheel of Time
Marge Dursley,Harry Potter
Artemis Entreri,Forgotten Realms
Lord Drinian,Narnia
Dash Rendar,Star Wars
Malcolm Reed,Star Trek
Oberon,Amber
Lord Asriel,His Dark Materials
Teela Brown,Known Space
Jewel,Narnia
Belgarath,fictional  of The Belgariad
Peter Wiggin,Ender's Game
Cadsuane Melaidhrin,The Wheel of Time
Camusot,The human comedy
Carrie White,Multiverse
Gabrielle Delacour,Harry Potter
Satori,One Piece
Braham,One Piece
Genbo,One Piece
Capote,One Piece
Kokoro,One Piece
Tilestone,One Piece
Blueno,One Piece
Jerry,One Piece
Roche,One Piece
Doberman,One Piece
Jigoro,One Piece
Camie,One Piece
Gyaro,One Piece
Rosward,One Piece
Byron,One Piece
Ronse,One Piece
Darui,Naruto
Ramba,One Piece
Izou,One Piece
Bizarre,One Piece
Kacricon Cacooler,Universal Century
Roux Louka,Universal Century
Clotho Buer,Cosmic Era
Banagher Links,Universal Century
Mineva Lao Zabi,Universal Century
Riddhe Marcenas,Universal Century
Gilboa Sant,Universal Century
Inosuke Hashibira,Demon Slayer: Kimetsu no Yaiba
Magra,One Piece
Ginger York,Mushoku Tensei
Robina Goodfellow,The Faraway Paladin
Kong,One Piece
Manjaro,One Piece
Mounblutain,One Piece
Catacombo,One Piece
Fillonce,One Piece
Minister of the Left,One Piece
Octopako,One Piece
Kadar,One Piece
Bobbin,One Piece
Biyo,One Piece
Neko Kamimoku,Akebi's Sailor Uniform
Fen Bock,One Piece
Tanino Gimlet,Uma Musume
Denji,Chainsaw Man
Walter Evans,Spy × Family
Emile Elman,Spy × Family
Camilla,Spy × Family
Dormul Bolster,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Maria Magdalene Dietrich,Strike Witches
Silvie Cariello,Strike Witches
Joanna Elizabeth Stafford,Strike Witches
Grace Maitland Steward,Strike Witches
Bambietta Basterbine,Bleach
Chitose Amano,Teppen—!!!
Mizuki Nakahara,Lycoris Recoil
Sharon Holygrail,Project Engage
Akino Yuugiri,Project Engage
Tetsuya Mikami,Project Engage
Linfa Hachisuka,Project Engage
Mikhail Hachisuka,Project Engage
Retzel,Prima Doll
Yuji Sano,My Isekai Life
Dryad,My Isekai Life
Kyoka Tamaki,Shine Post
Rio Seibu,Shine Post
Remi Nashinoki,Shine Post
Tina,My Isekai Life
Rodis,My Isekai Life
Kogure Kawanami,My Stepmom's Daughter Is My Ex
Hazuki Sakurai,Extreme Hearts
Maron,Dragon Ball
Marron,Dragon Ball
Suletta Mercury,Ad Stella
Miorine Rembran,Ad Stella
Elan Ceres,Ad Stella
Ericht Samaya,Ad Stella
Wendy Orent,Ad Stella
Yujiro Someya,Kokuhaku Jikkō Iinkai
Sena Narumi,Kokuhaku Jikkō Iinkai
Ryo Yamada,Bocchi the Rock!
Himari Azuma,Chained Soldier
Shushu Suruga,Chained Soldier
Sahara Wakasa,Chained Soldier
Yu Setoguchi,Kokuhaku Jikkō Iinkai
Sakura Otome,Lycoris Recoil
Robota,Lycoris Recoil
Kavita Rao,Marvel
Kavita Rao,Earth-616
La Encantadora,DC
Lao Ma,Xenaverse
Fistandantilus,Dragonlance
Nakoruru,The King of Fighters
Lord John Roxton,Whoniverse
Margaret White,Multiverse
Chunyu Dao,The Romance of the Three Kingdoms
Maya,DC
Merlin the Magician,DC
Bail Channis,Foundation
Bao Xu,Water Margin
Bibbo Bibbowski,DC
Cheng Kuang,The Romance of the Three Kingdoms
Bluebird,Marvel
Bluebird,Earth-616
Brutale,DC
Cai Fu,Water Margin
Alexander Smollett,Treasure Island
Carter Kane,Camp Half-Blood chronicles
Chris KL-99,DC
Claw the Unconquered,DC
Dan Turpin,DC
Darwin Jones,DC
Deng Yuanjue,Water Margin
Aiguan,Dream of the Red Chamber
Fangguan,Dream of the Red Chamber
Xing Dequan,Dream of the Red Chamber
Professor Alfredo Topolino,Tintin
Q10676567,Tintin
Stig-Helmer Olsson,Stig-Helmer Olsson
King Muskar XII,Tintin
Ning Sui,The Romance of the Three Kingdoms
Wang Jin,Water Margin
Rag Doll,DC
Gong Qi,The Romance of the Three Kingdoms
Jivatma,The King of Fighters
Dianna Soreil,Correct Century
Beltorchika Irma,Universal Century
Liu An,The Romance of the Three Kingdoms
Juzo Okita,Space Battleship Yamato
Qin Qingtong,The Romance of the Three Kingdoms
Yelu Hui,Water Margin
Maya Hansen,Marvel
Philippa Eilhart,The Witcher
Nakuru Akizuki,Cardcaptor Sakura
Son Goku,Saiyuki
Menno Coehoorn,The Witcher
Aleksi Salin,Salatut elämät
Q11851167,Salatut elämät
Iiris Kaukovaara,Salatut elämät
Nobody,Teenage Mutant Ninja Turtles
Toni Veijalainen,Salatut elämät
Catwoman,DC
Misae Nohara,Crayon Shin-chan
Choji Akimichi,Naruto
Zetsu,Naruto
Sai,Naruto
Rukia Kuchiki,Bleach
Natarle Badgiruel,Cosmic Era
Lunamaria Hawke,Cosmic Era
Rau Le Creuset,Cosmic Era
Silvers Rayleigh,One Piece
Paul,Pokémon
Nami,One Piece
Yzak Joule,Cosmic Era
Uryu Ishida,Bleach
Kraken Isaak,Saint Seiya
Pandora,Saint Seiya
Baki,Naruto
Himawari Nohara,Crayon Shin-chan
Tony Tony Chopper,One Piece
Yumichika Ayasegawa,Bleach
Ryoji Kaji,Neon Genesis Evangelion
Nico Robin,One Piece
Tifa Lockhart,Final Fantasy
Tifa Lockhart,Final Fantasy
Terry Bogard,The King of Fighters
Orochimaru,Naruto
King Kai,Dragon Ball
Emma Frost,Marvel
Emma Frost,Earth-616
Launch,Dragon Ball
Shuhei Hisagi,Bleach
Wolf Nachi,Saint Seiya
Hinako Ninomiya,Ranma ½
Mercenary Tao,Dragon Ball
Porunga,Dragon Ball
Stephan,Pokémon
Grandpa Gohan,Dragon Ball
Biyomon,Digimon
Kon,Bleach
Kaien Shiba,Bleach
Ritsuko Akagi,Neon Genesis Evangelion
Fran,Reincarnated as a Sword
Chuatury Panlunch,Ad Stella
Berenice Gabrielli,Bleach
Kiri Uzaki,Uzaki-chan Wants to Hang Out!
Felsi Rollo,Ad Stella
Android 17,Dragon Ball
Tamara Johansen,Stargate
Darth Nihilus,Star Wars
Coralie,The human comedy
Silvermane,Marvel
Marc Vertongen,F.C. De Kampioenen
Gray Fox,Metal Gear
David Hodges,CSI
Guaire Amalasan,The Wheel of Time
Beast,Beauty and the Beast
Jo Danville,CSI
Bill Turner,Pirates of the Caribbean
Saartje Dubois,F.C. De Kampioenen
Artemis Entreri,Forgotten Realms
Lord Drinian,Narnia
Dale Cooper,Twin Peaks universum
Dash Rendar,Star Wars
Malcolm Reed,Star Trek
Ellen Harvelle,Supernatural
Toxin,Marvel
"Donald Flack, Jr.",CSI
Daryl Dixon,The Walking Dead Television
Witch Hazel,Donald Duck
Darth Malak,Star Wars
Tavion Axmis,Star Wars
Tommy Oliver,Power Rangers
Shun de Andromeda,Saint Seiya
Joyce Summers,Buffyverse
Lord Asriel,His Dark Materials
Aiden Ford,Stargate
Bette Kane,DC
Darla,Buffyverse
Smoker,One Piece
Sam Puckett,iCarly
Vixen,DC
Forgotten One,Marvel
Sorilea,The Wheel of Time
Tamith Kai,Star Wars
Toveine Gazal,The Wheel of Time
Gwaihir,Tolkien
Rhino,Marvel
Rhino,Earth-616
She-Hulk,Marvel
Mr. Nilsson,Pippi Longstocking
Ginger,Narnia
Thorondor,Tolkien
The Leader,Marvel
Funky Kong,Super Mario
Q2912355,Fabeltjesland
Hulk 2099,Marvel
Abu,Aladdin
Beppo,DC
Manny,Ice Age
Q4016639,Donald Duck
Hit-Monkey,Marvel
Jack the Monkey,Pirates of the Caribbean
King Kong,King Kong
Tevildo,Tolkien
Landroval,Tolkien
Ellie,Ice Age
Cheetah da Silva,Donald Duck
Diddy Kong,Super Mario
Sun Wukong,Journey to the West
Meneldor,Tolkien
Louie the Mountain Lion,Mickey Mouse
Louie the Mountain Lion,Donald Duck
King Julien XIII,Madagascar
Maurice,Discworld
Six-Eared Macaque,Journey to the West
Koba,Multiverse of the Planet of the Apes
Cattus,Power Sphera
Mango,Hereva
Jocko,Teenage Mutant Ninja Turtles
Clyde,Teenage Mutant Ninja Turtles
giant spider,Teenage Mutant Ninja Turtles
giant spider,Teenage Mutant Ninja Turtles
Immortal Old Monkey,Dream of the Red Chamber
Peaches,Ice Age
Bluster Kong,Super Mario
Julian,Ice Age
Roger,SpongeBob SquarePants
Gaston,Beauty and the Beast
Aveline de Grandpre,Assassin's Creed
Arno Dorian,Assassin's Creed
Adolf Hitler,Teenage Mutant Ninja Turtles
Amelia Earhart,Star Trek
Gorbachev,Street Fighter
Adolf Hitler,Family Guy
Eva Braun,Family Guy
Touka Kirishima,Tokyo Ghoul
Christopher Columbus,Teenage Mutant Ninja Turtles
The Yellow King,The King in Yellow
Camilla,The King in Yellow
Cassilda,The King in Yellow
Stranger,The King in Yellow
Petra Itta,Ad Stella
Emilou Apacci,Bleach
Cyan Sung-Sun,Bleach
Nuno Kargan,Ad Stella
Till Nys,Ad Stella
Kamil Kaysink,Ad Stella
Golneri,Ad Stella
Meninas McAllon,Bleach
Renee Costa,Ad Stella
Yamada Asaemon Sagiri,Hell's Paradise: Jigokuraku
JimiHen,Bocchi the Rock!
Nurugai,Hell's Paradise: Jigokuraku
Dilbert,Dilbert
Diamond,Pokémon
Jessie,Pokémon
Iida Mustonen,Salatut elämät
Franklin Stern,DC
Frog-Man,Marvel
General Revil,Universal Century
Caribou,One Piece
Gilded Lily,Marvel
Glory Grant,Marvel
Tank,Matrix
Annette Birkin,Resident Evil
Morpheus D. Duvall,Resident Evil
CeNedra,fictional  of The Belgariad
Rilian,Narnia
Nodens,Cthulhu Mythos
Cui Liang,The Romance of the Three Kingdoms
Celestin Crevel,The human comedy
Darth Malgus,Star Wars
Diane de Maufrigneuse,The human comedy
Father Callahan,Multiverse
Ebling Mis,Foundation
Eugenie Grandet,The human comedy
Frederic de Nucingen,The human comedy
Cui Ye,Water Margin
Sheana,Dune
Lyme,The Hunger Games
Paylor,The Hunger Games
Pollux,The Hunger Games
Cui Daocheng,Water Margin
Ding Guan,The Romance of the Three Kingdoms
Fang La,Water Margin
Song Jiang,Water Margin
Stanel VI,Foundation
Badger,Serenityverse
Guardian of Forever,Star Trek
Sandy Cheeks,SpongeBob SquarePants
Hippety Hopper,Looney Tunes
Ma Cheeks,SpongeBob SquarePants
Pa Cheeks,SpongeBob SquarePants
Rosy Cheeks,SpongeBob SquarePants
Macadamia,SpongeBob SquarePants
Hazelnut,SpongeBob SquarePants
Pistachio,SpongeBob SquarePants
Earl Cheeks,SpongeBob SquarePants
Hawt Saus,Chikn Nuggit
Benny,The Wild
Snubby,Blinky Bill
Twitchy,Hoodwinked!
Pang Wanchun,Water Margin
Pistolera,DC
Princess Python,Marvel
Princess Python,Earth-616
Protector,DC
Rebound,Image
Rick Flag,DC
Ringmaster,Marvel
Ringmaster,Earth-616
Rita Desjardin,Multiverse
Sapphire,DC
Shi Bao,Water Margin
Skyrocket,DC
Slipknot,DC
Smuggler,Marvel
Sonny Sumo,DC
Speed Queen,DC
Steve Lombard,DC
Dr. Ni Jianyi,Saiyuki
Lirin,Saiyuki
Wallace,Pokémon
Lyra,Pokémon
Choza Akimichi,Naruto
Emmy Altava,Professor Layton
Foxy,One Piece
Franken Stein,Soul Eater
Hiyori Sarugaki,Bleach
Idate Morino,Naruto
Janice Quatlane,Professor Layton
Jin Kisaragi,BlazBlue
Kuugo Ginjou,Bleach
Lucian,Pokémon
Lust,Fullmetal Alchemist
Muramasa,Bleach
Professor Ivy,Pokémon
Roushi,Naruto
Shikaku Nara,Naruto
Shuusuke Amagai,Bleach
Thorton,Pokémon
Temujin,Naruto
Trafalgar Law,One Piece
Fennel,Pokémon
Alvida,One Piece
Harrison,Pokémon
Togusa,World of Ghost in the Shell
Mu La Flaga,Cosmic Era
Queen Nehellenia,Sailor Moon
Shani Andras,Cosmic Era
Master Asia,Future Century
Alita,World of Battle Angel Alita
Belo Betty,One Piece
Arata Shindo,Psycho-Pass
Zeke Yeager,Attack on Titan
Jirobo,Naruto
Adam,Neon Genesis Evangelion
Darius Zackly,Attack on Titan
Jean Kirstein,Attack on Titan
Shimotsuki Ryuma,One Piece
Shizuka Nokonome,Rosario + Vampire
Hermes,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Finn Deimne,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Bete Loga,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Tiona Hiryute,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Cassandra Ilion,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Misha Flott,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Ares,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Ikelos,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Lunoire Faust,Is It Wrong to Try to Pick Up Girls in a Dungeon?
